Year ended September,Kill status,Animal type,Unit,Value,Value Unit,Value Label,Null Reason,Metadata 1
1995,Condemned,Choppers,Weight,,number,Kilograms,not available
1995,Condemned,Total pigs,Weight,,number,Kilograms,not available
1995,Condemned,Hoggets,Weight,,number,Kilograms,not available
1995,Condemned,Rams,Weight,,number,Kilograms,not available
1995,Condemned,Other Adult Sheep,Weight,,number,Kilograms,not available
1995,Condemned,Total Adult Sheep,Weight,,number,Kilograms,not available
1995,Condemned,Lambs,Weight,,number,Kilograms,not available
1995,Condemned,Total All Sheep,Weight,,number,Kilograms,not available
1995,Condemned,"Total Sheep, Cattle, Goats, Horses, and Pigs",Weight,,number,Kilograms,not available
1995,Total Kill,Vealers - Dairy,Weight,,number,Kilograms,not available
1995,Total Kill,Heifers - Dairy,Weight,,number,Kilograms,not available
1995,Total Kill,Cows - Dairy,Weight,,number,Kilograms,not available
1995,Total Kill,Steers - Dairy,Weight,,number,Kilograms,not available
1995,Total Kill,Bulls - Dairy,Weight,,number,Kilograms,not available
1995,Total Kill,Total Adult Cattle - Dairy,Weight,,number,Kilograms,not available
1995,Total Kill,Vealers - Beef,Weight,,number,Kilograms,not available
1995,Total Kill,Heifers - Beef,Weight,,number,Kilograms,not available
1995,Total Kill,Cows - Beef,Weight,,number,Kilograms,not available
1995,Total Kill,Steers - Beef,Weight,,number,Kilograms,not available
1995,Total Kill,Bulls - Beef,Weight,,number,Kilograms,not available
1995,Total Kill,Total Adult Cattle - Beef,Weight,,number,Kilograms,not available
1995,Total Kill,Calves,Weight,,number,Kilograms,not available
1995,Total Kill,Vealers,Weight,,number,Kilograms,not available
1995,Total Kill,Calves and Vealers,Weight,,number,Kilograms,not available
1995,Total Kill,Heifers,Weight,,number,Kilograms,not available
1995,Total Kill,Cows,Weight,,number,Kilograms,not available
1995,Total Kill,Steers,Weight,,number,Kilograms,not available
1995,Total Kill,Bulls,Weight,,number,Kilograms,not available
1995,Total Kill,Total Adult Cattle,Weight,,number,Kilograms,not available
1995,Total Kill,Total All Cattle,Weight,,number,Kilograms,not available
1995,Total Kill,Total Goats,Weight,,number,Kilograms,not available
1995,Total Kill,Total Horses,Weight,,number,Kilograms,not available
1995,Total Kill,Pigs (under 50kg),Weight,,number,Kilograms,not available
1995,Total Kill,Pigs (50-64.9kg),Weight,,number,Kilograms,not available
1995,Total Kill,Pigs (65-74.9kg),Weight,,number,Kilograms,not available
1995,Total Kill,Pigs (75-84.9kg),Weight,,number,Kilograms,not available
1995,Total Kill,Pigs (85-94.9kg),Weight,,number,Kilograms,not available
1995,Total Kill,Pigs (95kg and above),Weight,,number,Kilograms,not available
1995,Total Kill,Choppers,Weight,,number,Kilograms,not available
1995,Total Kill,Total pigs,Weight,,number,Kilograms,not available
1995,Total Kill,Hoggets,Weight,,number,Kilograms,not available
1995,Total Kill,Rams,Weight,,number,Kilograms,not available
1995,Total Kill,Other Adult Sheep,Weight,,number,Kilograms,not available
1995,Total Kill,Total Adult Sheep,Weight,,number,Kilograms,not available
1995,Total Kill,Lambs,Weight,,number,Kilograms,not available
1995,Total Kill,Total All Sheep,Weight,,number,Kilograms,not available
1995,Total Kill,"Total Sheep, Cattle, Goats, Horses, and Pigs",Weight,,number,Kilograms,not available
1995,Graded for Export,Vealers - Dairy,Weight,,number,Kilograms,not available
1995,Graded for Export,Heifers - Dairy,Weight,,number,Kilograms,not available
1995,Graded for Export,Cows - Dairy,Weight,,number,Kilograms,not available
1995,Graded for Export,Steers - Dairy,Weight,,number,Kilograms,not available
1995,Graded for Export,Bulls - Dairy,Weight,,number,Kilograms,not available
1995,Graded for Export,Total Adult Cattle - Dairy,Weight,,number,Kilograms,not available
1995,Graded for Export,Vealers - Beef,Weight,,number,Kilograms,not available
1995,Graded for Export,Heifers - Beef,Weight,,number,Kilograms,not available
1995,Graded for Export,Cows - Beef,Weight,,number,Kilograms,not available
1995,Graded for Export,Steers - Beef,Weight,,number,Kilograms,not available
1995,Graded for Export,Bulls - Beef,Weight,,number,Kilograms,not available
1995,Graded for Export,Total Adult Cattle - Beef,Weight,,number,Kilograms,not available
1995,Graded for Export,Calves,Weight,22258226,number,Kilograms,
1995,Graded for Export,Vealers,Weight,27991,number,Kilograms,
1995,Graded for Export,Calves and Vealers,Weight,22286217,number,Kilograms,
1995,Graded for Export,Heifers,Weight,40191401,number,Kilograms,
1995,Graded for Export,Cows,Weight,130079220,number,Kilograms,
1995,Graded for Export,Steers,Weight,198950173,number,Kilograms,
1995,Graded for Export,Bulls,Weight,151442062,number,Kilograms,
1995,Graded for Export,Total Adult Cattle,Weight,520662856,number,Kilograms,
1995,Graded for Export,Total All Cattle,Weight,542949073,number,Kilograms,
1995,Graded for Export,Total Goats,Weight,1807652,number,Kilograms,
1995,Graded for Export,Total Horses,Weight,1930228,number,Kilograms,
1995,Graded for Export,Pigs (under 50kg),Weight,,number,Kilograms,not available
1995,Graded for Export,Pigs (50-64.9kg),Weight,,number,Kilograms,not available
1995,Graded for Export,Pigs (65-74.9kg),Weight,,number,Kilograms,not available
1995,Graded for Export,Pigs (75-84.9kg),Weight,,number,Kilograms,not available
1995,Graded for Export,Pigs (85-94.9kg),Weight,,number,Kilograms,not available
1995,Graded for Export,Pigs (95kg and above),Weight,,number,Kilograms,not available
1995,Graded for Export,Choppers,Weight,,number,Kilograms,not available
1995,Graded for Export,Total pigs,Weight,,number,Kilograms,not available
1995,Graded for Export,Hoggets,Weight,1923972,number,Kilograms,
1995,Graded for Export,Rams,Weight,394790,number,Kilograms,
1995,Graded for Export,Other Adult Sheep,Weight,111400440,number,Kilograms,
1995,Graded for Export,Total Adult Sheep,Weight,113719202,number,Kilograms,
1995,Graded for Export,Lambs,Weight,370169823,number,Kilograms,
1995,Graded for Export,Total All Sheep,Weight,483889025,number,Kilograms,
1995,Graded for Export,"Total Sheep, Cattle, Goats, Horses, and Pigs",Weight,1030674398,number,Kilograms,
1995,Graded for Local,Vealers - Dairy,Weight,,number,Kilograms,not available
1995,Graded for Local,Heifers - Dairy,Weight,,number,Kilograms,not available
1995,Graded for Local,Cows - Dairy,Weight,,number,Kilograms,not available
1995,Graded for Local,Steers - Dairy,Weight,,number,Kilograms,not available
1995,Graded for Local,Bulls - Dairy,Weight,,number,Kilograms,not available
1995,Graded for Local,Total Adult Cattle - Dairy,Weight,,number,Kilograms,not available
1995,Graded for Local,Vealers - Beef,Weight,,number,Kilograms,not available
1995,Graded for Local,Heifers - Beef,Weight,,number,Kilograms,not available
1995,Graded for Local,Cows - Beef,Weight,,number,Kilograms,not available
1995,Graded for Local,Steers - Beef,Weight,,number,Kilograms,not available
1995,Graded for Local,Bulls - Beef,Weight,,number,Kilograms,not available
1995,Graded for Local,Total Adult Cattle - Beef,Weight,,number,Kilograms,not available
1995,Graded for Local,Calves,Weight,34574,number,Kilograms,
1995,Graded for Local,Vealers,Weight,1018848,number,Kilograms,
1995,Graded for Local,Calves and Vealers,Weight,1053422,number,Kilograms,
1995,Graded for Local,Heifers,Weight,58397343,number,Kilograms,
1995,Graded for Local,Cows,Weight,971257,number,Kilograms,
1995,Graded for Local,Steers,Weight,25416334,number,Kilograms,
1995,Graded for Local,Bulls,Weight,410178,number,Kilograms,
1995,Graded for Local,Total Adult Cattle,Weight,85195112,number,Kilograms,
1995,Graded for Local,Total All Cattle,Weight,86248534,number,Kilograms,
1995,Graded for Local,Total Goats,Weight,30011,number,Kilograms,
1995,Graded for Local,Total Horses,Weight,0,number,Kilograms,
1995,Graded for Local,Pigs (under 50kg),Weight,,number,Kilograms,not available
1995,Graded for Local,Pigs (50-64.9kg),Weight,,number,Kilograms,not available
1995,Graded for Local,Pigs (65-74.9kg),Weight,,number,Kilograms,not available
1995,Graded for Local,Pigs (75-84.9kg),Weight,,number,Kilograms,not available
1995,Graded for Local,Pigs (85-94.9kg),Weight,,number,Kilograms,not available
1995,Graded for Local,Pigs (95kg and above),Weight,,number,Kilograms,not available
1995,Graded for Local,Choppers,Weight,,number,Kilograms,not available
1995,Graded for Local,Total pigs,Weight,,number,Kilograms,not available
1995,Graded for Local,Hoggets,Weight,5952406,number,Kilograms,
1995,Graded for Local,Rams,Weight,596626,number,Kilograms,
1995,Graded for Local,Other Adult Sheep,Weight,23660520,number,Kilograms,
1995,Graded for Local,Total Adult Sheep,Weight,30209552,number,Kilograms,
1995,Graded for Local,Lambs,Weight,19039564,number,Kilograms,
1995,Graded for Local,Total All Sheep,Weight,49249116,number,Kilograms,
1995,Graded for Local,"Total Sheep, Cattle, Goats, Horses, and Pigs",Weight,186665962,number,Kilograms,
1995,Total Graded,Vealers - Dairy,Weight,,number,Kilograms,not available
1995,Total Graded,Heifers - Dairy,Weight,,number,Kilograms,not available
1995,Total Graded,Cows - Dairy,Weight,,number,Kilograms,not available
1995,Total Graded,Steers - Dairy,Weight,,number,Kilograms,not available
1995,Total Graded,Bulls - Dairy,Weight,,number,Kilograms,not available
1995,Total Graded,Total Adult Cattle - Dairy,Weight,,number,Kilograms,not available
1995,Total Graded,Vealers - Beef,Weight,,number,Kilograms,not available
1995,Total Graded,Heifers - Beef,Weight,,number,Kilograms,not available
1995,Total Graded,Cows - Beef,Weight,,number,Kilograms,not available
1995,Total Graded,Steers - Beef,Weight,,number,Kilograms,not available
1995,Total Graded,Bulls - Beef,Weight,,number,Kilograms,not available
1995,Total Graded,Total Adult Cattle - Beef,Weight,,number,Kilograms,not available
1995,Total Graded,Calves,Weight,22292800,number,Kilograms,
1995,Total Graded,Vealers,Weight,1046839,number,Kilograms,
1995,Total Graded,Calves and Vealers,Weight,23339639,number,Kilograms,
1995,Total Graded,Heifers,Weight,98588744,number,Kilograms,
1995,Total Graded,Cows,Weight,131050477,number,Kilograms,
1995,Total Graded,Steers,Weight,224366507,number,Kilograms,
1995,Total Graded,Bulls,Weight,151852240,number,Kilograms,
1995,Total Graded,Total Adult Cattle,Weight,605857968,number,Kilograms,
1995,Total Graded,Total All Cattle,Weight,629197607,number,Kilograms,
1995,Total Graded,Total Goats,Weight,1837663,number,Kilograms,
1995,Total Graded,Total Horses,Weight,1930228,number,Kilograms,
1995,Total Graded,Pigs (under 50kg),Weight,,number,Kilograms,not available
1995,Total Graded,Pigs (50-64.9kg),Weight,,number,Kilograms,not available
1995,Total Graded,Pigs (65-74.9kg),Weight,,number,Kilograms,not available
1995,Total Graded,Pigs (75-84.9kg),Weight,,number,Kilograms,not available
1995,Total Graded,Pigs (85-94.9kg),Weight,,number,Kilograms,not available
1995,Total Graded,Pigs (95kg and above),Weight,,number,Kilograms,not available
1995,Total Graded,Choppers,Weight,,number,Kilograms,not available
1995,Total Graded,Total pigs,Weight,,number,Kilograms,not available
1995,Total Graded,Hoggets,Weight,7876378,number,Kilograms,
1995,Total Graded,Rams,Weight,991416,number,Kilograms,
1995,Total Graded,Other Adult Sheep,Weight,135060960,number,Kilograms,
1995,Total Graded,Total Adult Sheep,Weight,143928754,number,Kilograms,
1995,Total Graded,Lambs,Weight,389209387,number,Kilograms,
1995,Total Graded,Total All Sheep,Weight,533138141,number,Kilograms,
1995,Total Graded,"Total Sheep, Cattle, Goats, Horses, and Pigs",Weight,1217340360,number,Kilograms,
1996,Condemned,Vealers - Dairy,Number,,number,Number of animals,not available
1996,Condemned,Heifers - Dairy,Number,,number,Number of animals,not available
1996,Condemned,Cows - Dairy,Number,,number,Number of animals,not available
1996,Condemned,Steers - Dairy,Number,,number,Number of animals,not available
1996,Condemned,Bulls - Dairy,Number,,number,Number of animals,not available
1996,Condemned,Total Adult Cattle - Dairy,Number,,number,Number of animals,not available
1996,Condemned,Vealers - Beef,Number,,number,Number of animals,not available
1996,Condemned,Heifers - Beef,Number,,number,Number of animals,not available
1996,Condemned,Cows - Beef,Number,,number,Number of animals,not available
1996,Condemned,Steers - Beef,Number,,number,Number of animals,not available
1996,Condemned,Bulls - Beef,Number,,number,Number of animals,not available
1996,Condemned,Total Adult Cattle - Beef,Number,,number,Number of animals,not available
1996,Condemned,Calves,Number,20944,number,Number of animals,
1996,Condemned,Vealers,Number,30,number,Number of animals,
1996,Condemned,Calves and Vealers,Number,20974,number,Number of animals,
1996,Condemned,Heifers,Number,184,number,Number of animals,
1996,Condemned,Cows,Number,2833,number,Number of animals,
1996,Condemned,Steers,Number,181,number,Number of animals,
1996,Condemned,Bulls,Number,181,number,Number of animals,
1996,Condemned,Total Adult Cattle,Number,3379,number,Number of animals,
1996,Condemned,Total All Cattle,Number,24353,number,Number of animals,
1996,Condemned,Total Goats,Number,1648,number,Number of animals,
1996,Condemned,Total Horses,Number,51,number,Number of animals,
1996,Condemned,Pigs (under 50kg),Number,,number,Number of animals,not available
1996,Condemned,Pigs (50-64.9kg),Number,,number,Number of animals,not available
1996,Condemned,Pigs (65-74.9kg),Number,,number,Number of animals,not available
1996,Condemned,Pigs (75-84.9kg),Number,,number,Number of animals,not available
1996,Condemned,Pigs (85-94.9kg),Number,,number,Number of animals,not available
1996,Condemned,Pigs (95kg and above),Number,,number,Number of animals,not available
1996,Condemned,Choppers,Number,,number,Number of animals,not available
1996,Condemned,Total pigs,Number,,number,Number of animals,not available
1996,Condemned,Other Adult Sheep,Number,105662,number,Number of animals,
1996,Condemned,Total Adult Sheep,Number,106596,number,Number of animals,
1996,Condemned,Lambs,Number,39708,number,Number of animals,
1996,Condemned,Total All Sheep,Number,146304,number,Number of animals,
1996,Condemned,"Total Sheep, Cattle, Goats, Horses, and Pigs",Number,173786,number,Number of animals,
1996,Total Kill,Vealers - Dairy,Number,,number,Number of animals,not available
1996,Total Kill,Heifers - Dairy,Number,,number,Number of animals,not available
1996,Total Kill,Cows - Dairy,Number,,number,Number of animals,not available
1996,Total Kill,Steers - Dairy,Number,,number,Number of animals,not available
1996,Total Kill,Bulls - Dairy,Number,,number,Number of animals,not available
1996,Total Kill,Total Adult Cattle - Dairy,Number,,number,Number of animals,not available
1996,Total Kill,Vealers - Beef,Number,,number,Number of animals,not available
1996,Total Kill,Heifers - Beef,Number,,number,Number of animals,not available
1996,Total Kill,Cows - Beef,Number,,number,Number of animals,not available
1996,Total Kill,Steers - Beef,Number,,number,Number of animals,not available
1996,Total Kill,Bulls - Beef,Number,,number,Number of animals,not available
1996,Total Kill,Total Adult Cattle - Beef,Number,,number,Number of animals,not available
1996,Total Kill,Calves,Number,1397177,number,Number of animals,
1996,Total Kill,Vealers,Number,12860,number,Number of animals,
1996,Total Kill,Calves and Vealers,Number,1410037,number,Number of animals,
1996,Total Kill,Heifers,Number,493176,number,Number of animals,
1996,Total Kill,Cows,Number,713228,number,Number of animals,
1996,Total Kill,Steers,Number,782269,number,Number of animals,
1996,Total Kill,Bulls,Number,450981,number,Number of animals,
1996,Total Kill,Total Adult Cattle,Number,2439654,number,Number of animals,
1996,Total Kill,Total All Cattle,Number,3849691,number,Number of animals,
1996,Total Kill,Total Goats,Number,117147,number,Number of animals,
1996,Total Kill,Total Horses,Number,5476,number,Number of animals,
1996,Total Kill,Pigs (under 50kg),Number,,number,Number of animals,not available
1996,Total Kill,Pigs (50-64.9kg),Number,,number,Number of animals,not available
1996,Total Kill,Pigs (65-74.9kg),Number,,number,Number of animals,not available
1996,Total Kill,Pigs (75-84.9kg),Number,,number,Number of animals,not available
1996,Total Kill,Pigs (85-94.9kg),Number,,number,Number of animals,not available
1996,Total Kill,Pigs (95kg and above),Number,,number,Number of animals,not available
1996,Total Kill,Choppers,Number,,number,Number of animals,not available
1996,Total Kill,Total pigs,Number,,number,Number of animals,not available
1996,Total Kill,Hoggets,Number,314329,number,Number of animals,
1996,Total Kill,Rams,Number,15330,number,Number of animals,
1996,Total Kill,Other Adult Sheep,Number,6056849,number,Number of animals,
1996,Total Kill,Total Adult Sheep,Number,6386508,number,Number of animals,
1996,Total Kill,Lambs,Number,24720133,number,Number of animals,
1996,Total Kill,Total All Sheep,Number,31106641,number,Number of animals,
1996,Total Kill,"Total Sheep, Cattle, Goats, Horses, and Pigs",Number,35893753,number,Number of animals,
1996,Graded for Export,Vealers - Dairy,Number,,number,Number of animals,not available
1996,Graded for Export,Heifers - Dairy,Number,,number,Number of animals,not available
1996,Graded for Export,Cows - Dairy,Number,,number,Number of animals,not available
1996,Graded for Export,Steers - Dairy,Number,,number,Number of animals,not available
1996,Graded for Export,Bulls - Dairy,Number,,number,Number of animals,not available
1996,Graded for Export,Total Adult Cattle - Dairy,Number,,number,Number of animals,not available
1996,Graded for Export,Vealers - Beef,Number,,number,Number of animals,not available
1996,Graded for Export,Heifers - Beef,Number,,number,Number of animals,not available
1996,Graded for Export,Cows - Beef,Number,,number,Number of animals,not available
1996,Graded for Export,Steers - Beef,Number,,number,Number of animals,not available
1996,Graded for Export,Bulls - Beef,Number,,number,Number of animals,not available
1996,Graded for Export,Total Adult Cattle - Beef,Number,,number,Number of animals,not available
1996,Graded for Export,Calves,Number,1368316,number,Number of animals,
1996,Graded for Export,Vealers,Number,577,number,Number of animals,
1996,Graded for Export,Calves and Vealers,Number,1368893,number,Number of animals,
1996,Graded for Export,Heifers,Number,186354,number,Number of animals,
1996,Graded for Export,Cows,Number,705057,number,Number of animals,
1996,Graded for Export,Steers,Number,681436,number,Number of animals,
1996,Graded for Export,Bulls,Number,449189,number,Number of animals,
1996,Graded for Export,Total Adult Cattle,Number,2022036,number,Number of animals,
1996,Graded for Export,Total All Cattle,Number,3390929,number,Number of animals,
1996,Graded for Export,Total Goats,Number,112654,number,Number of animals,
1996,Graded for Export,Total Horses,Number,5382,number,Number of animals,
1996,Graded for Export,Pigs (under 50kg),Number,,number,Number of animals,not available
1996,Graded for Export,Pigs (50-64.9kg),Number,,number,Number of animals,not available
1996,Graded for Export,Pigs (65-74.9kg),Number,,number,Number of animals,not available
1996,Graded for Export,Pigs (75-84.9kg),Number,,number,Number of animals,not available
1996,Graded for Export,Pigs (85-94.9kg),Number,,number,Number of animals,not available
1996,Graded for Export,Pigs (95kg and above),Number,,number,Number of animals,not available
1996,Graded for Export,Choppers,Number,,number,Number of animals,not available
1996,Graded for Export,Total pigs,Number,,number,Number of animals,not available
1996,Graded for Export,Hoggets,Number,88684,number,Number of animals,
1996,Graded for Export,Rams,Number,2278,number,Number of animals,
1996,Graded for Export,Other Adult Sheep,Number,5069509,number,Number of animals,
1996,Graded for Export,Total Adult Sheep,Number,5160471,number,Number of animals,
1996,Graded for Export,Lambs,Number,23499695,number,Number of animals,
1996,Graded for Export,Total All Sheep,Number,28660166,number,Number of animals,
1996,Graded for Export,"Total Sheep, Cattle, Goats, Horses, and Pigs",Number,32170834,number,Number of animals,
1996,Graded for Local,Vealers - Dairy,Number,,number,Number of animals,not available
1996,Graded for Local,Heifers - Dairy,Number,,number,Number of animals,not available
1996,Graded for Local,Cows - Dairy,Number,,number,Number of animals,not available
1996,Graded for Local,Steers - Dairy,Number,,number,Number of animals,not available
1996,Graded for Local,Bulls - Dairy,Number,,number,Number of animals,not available
1996,Graded for Local,Total Adult Cattle - Dairy,Number,,number,Number of animals,not available
1996,Graded for Local,Vealers - Beef,Number,,number,Number of animals,not available
1996,Graded for Local,Heifers - Beef,Number,,number,Number of animals,not available
1996,Graded for Local,Cows - Beef,Number,,number,Number of animals,not available
1996,Graded for Local,Steers - Beef,Number,,number,Number of animals,not available
1996,Graded for Local,Bulls - Beef,Number,,number,Number of animals,not available
1996,Graded for Local,Total Adult Cattle - Beef,Number,,number,Number of animals,not available
1996,Graded for Local,Calves,Number,7917,number,Number of animals,
1996,Graded for Local,Vealers,Number,12253,number,Number of animals,
1996,Graded for Local,Calves and Vealers,Number,20170,number,Number of animals,
1996,Graded for Local,Heifers,Number,306638,number,Number of animals,
1996,Graded for Local,Cows,Number,5338,number,Number of animals,
1996,Graded for Local,Steers,Number,100652,number,Number of animals,
1996,Graded for Local,Bulls,Number,1611,number,Number of animals,
1996,Graded for Local,Total Adult Cattle,Number,414239,number,Number of animals,
1996,Graded for Local,Total All Cattle,Number,434409,number,Number of animals,
1996,Graded for Local,Total Goats,Number,2845,number,Number of animals,
1996,Graded for Local,Total Horses,Number,43,number,Number of animals,
1996,Graded for Local,Pigs (under 50kg),Number,,number,Number of animals,not available
1996,Graded for Local,Pigs (50-64.9kg),Number,,number,Number of animals,not available
1996,Graded for Local,Pigs (65-74.9kg),Number,,number,Number of animals,not available
1996,Graded for Local,Pigs (75-84.9kg),Number,,number,Number of animals,not available
1996,Graded for Local,Pigs (85-94.9kg),Number,,number,Number of animals,not available
1996,Graded for Local,Pigs (95kg and above),Number,,number,Number of animals,not available
1996,Graded for Local,Choppers,Number,,number,Number of animals,not available
1996,Graded for Local,Total pigs,Number,,number,Number of animals,not available
1996,Graded for Local,Hoggets,Number,224926,number,Number of animals,
1996,Graded for Local,Rams,Number,12837,number,Number of animals,
1996,Graded for Local,Other Adult Sheep,Number,881678,number,Number of animals,
1996,Graded for Local,Total Adult Sheep,Number,1119441,number,Number of animals,
1996,Graded for Local,Lambs,Number,1180730,number,Number of animals,
1996,Graded for Local,Total All Sheep,Number,2300171,number,Number of animals,
1996,Graded for Local,"Total Sheep, Cattle, Goats, Horses, and Pigs",Number,3549133,number,Number of animals,
1996,Total Graded,Vealers - Dairy,Number,,number,Number of animals,not available
1996,Total Graded,Heifers - Dairy,Number,,number,Number of animals,not available
1996,Total Graded,Cows - Dairy,Number,,number,Number of animals,not available
1996,Total Graded,Steers - Dairy,Number,,number,Number of animals,not available
1996,Total Graded,Bulls - Dairy,Number,,number,Number of animals,not available
1996,Total Graded,Total Adult Cattle - Dairy,Number,,number,Number of animals,not available
1996,Total Graded,Vealers - Beef,Number,,number,Number of animals,not available
1996,Total Graded,Heifers - Beef,Number,,number,Number of animals,not available
1996,Total Graded,Cows - Beef,Number,,number,Number of animals,not available
1996,Total Graded,Steers - Beef,Number,,number,Number of animals,not available
1996,Total Graded,Bulls - Beef,Number,,number,Number of animals,not available
1996,Total Graded,Total Adult Cattle - Beef,Number,,number,Number of animals,not available
1996,Total Graded,Calves,Number,1376233,number,Number of animals,
1996,Total Graded,Vealers,Number,12830,number,Number of animals,
1996,Total Graded,Calves and Vealers,Number,1389063,number,Number of animals,
1996,Total Graded,Heifers,Number,492992,number,Number of animals,
1996,Total Graded,Cows,Number,710395,number,Number of animals,
1996,Total Graded,Steers,Number,782088,number,Number of animals,
1996,Total Graded,Bulls,Number,450800,number,Number of animals,
1996,Total Graded,Total Adult Cattle,Number,2436275,number,Number of animals,
1996,Total Graded,Total All Cattle,Number,3825338,number,Number of animals,
1996,Total Graded,Total Goats,Number,115499,number,Number of animals,
1996,Total Graded,Total Horses,Number,5425,number,Number of animals,
1996,Total Graded,Pigs (under 50kg),Number,,number,Number of animals,not available
1996,Total Graded,Pigs (50-64.9kg),Number,,number,Number of animals,not available
1996,Total Graded,Pigs (65-74.9kg),Number,,number,Number of animals,not available
1996,Total Graded,Pigs (75-84.9kg),Number,,number,Number of animals,not available
1996,Total Graded,Pigs (85-94.9kg),Number,,number,Number of animals,not available
1996,Total Graded,Pigs (95kg and above),Number,,number,Number of animals,not available
1996,Total Graded,Choppers,Number,,number,Number of animals,not available
1996,Total Graded,Total pigs,Number,,number,Number of animals,not available
1996,Total Graded,Hoggets,Number,313610,number,Number of animals,
1996,Total Graded,Rams,Number,15115,number,Number of animals,
1996,Total Graded,Other Adult Sheep,Number,5951187,number,Number of animals,
1996,Total Graded,Total Adult Sheep,Number,6279912,number,Number of animals,
1996,Total Graded,Lambs,Number,24680425,number,Number of animals,
1996,Total Graded,Total All Sheep,Number,30960337,number,Number of animals,
1996,Total Graded,"Total Sheep, Cattle, Goats, Horses, and Pigs",Number,35719967,number,Number of animals,
1996,Condemned,Vealers - Dairy,Weight,,number,Kilograms,not available
1996,Condemned,Heifers - Dairy,Weight,,number,Kilograms,not available
1996,Condemned,Cows - Dairy,Weight,,number,Kilograms,not available
1996,Condemned,Steers - Dairy,Weight,,number,Kilograms,not available
1996,Condemned,Bulls - Dairy,Weight,,number,Kilograms,not available
1996,Condemned,Total Adult Cattle - Dairy,Weight,,number,Kilograms,not available
1996,Condemned,Vealers - Beef,Weight,,number,Kilograms,not available
1996,Condemned,Heifers - Beef,Weight,,number,Kilograms,not available
1996,Condemned,Cows - Beef,Weight,,number,Kilograms,not available
1996,Condemned,Steers - Beef,Weight,,number,Kilograms,not available
1996,Condemned,Bulls - Beef,Weight,,number,Kilograms,not available
1996,Condemned,Total Adult Cattle - Beef,Weight,,number,Kilograms,not available
1996,Condemned,Calves,Weight,,number,Kilograms,not available
1996,Condemned,Vealers,Weight,,number,Kilograms,not available
1996,Condemned,Calves and Vealers,Weight,,number,Kilograms,not available
1996,Condemned,Heifers,Weight,,number,Kilograms,not available
1996,Condemned,Cows,Weight,,number,Kilograms,not available
1996,Condemned,Steers,Weight,,number,Kilograms,not available
1996,Condemned,Bulls,Weight,,number,Kilograms,not available
1996,Condemned,Total Adult Cattle,Weight,,number,Kilograms,not available
1996,Condemned,Total All Cattle,Weight,,number,Kilograms,not available
1996,Condemned,Total Goats,Weight,,number,Kilograms,not available
1996,Condemned,Total Horses,Weight,,number,Kilograms,not available
1996,Condemned,Pigs (under 50kg),Weight,,number,Kilograms,not available
1996,Condemned,Pigs (50-64.9kg),Weight,,number,Kilograms,not available
1996,Condemned,Pigs (65-74.9kg),Weight,,number,Kilograms,not available
1996,Condemned,Pigs (75-84.9kg),Weight,,number,Kilograms,not available
1996,Condemned,Pigs (85-94.9kg),Weight,,number,Kilograms,not available
1996,Condemned,Pigs (95kg and above),Weight,,number,Kilograms,not available
1996,Condemned,Choppers,Weight,,number,Kilograms,not available
1996,Condemned,Total pigs,Weight,,number,Kilograms,not available
1996,Condemned,Hoggets,Weight,,number,Kilograms,not available
1996,Condemned,Rams,Weight,,number,Kilograms,not available
1996,Condemned,Other Adult Sheep,Weight,,number,Kilograms,not available
1996,Condemned,Total Adult Sheep,Weight,,number,Kilograms,not available
1996,Condemned,Lambs,Weight,,number,Kilograms,not available
1996,Condemned,Total All Sheep,Weight,,number,Kilograms,not available
1996,Condemned,"Total Sheep, Cattle, Goats, Horses, and Pigs",Weight,,number,Kilograms,not available
1996,Total Kill,Vealers - Dairy,Weight,,number,Kilograms,not available
1996,Total Kill,Heifers - Dairy,Weight,,number,Kilograms,not available
1996,Total Kill,Cows - Dairy,Weight,,number,Kilograms,not available
1996,Total Kill,Steers - Dairy,Weight,,number,Kilograms,not available
1996,Total Kill,Bulls - Dairy,Weight,,number,Kilograms,not available
1996,Total Kill,Total Adult Cattle - Dairy,Weight,,number,Kilograms,not available
1996,Total Kill,Vealers - Beef,Weight,,number,Kilograms,not available
1996,Total Kill,Heifers - Beef,Weight,,number,Kilograms,not available
1996,Total Kill,Cows - Beef,Weight,,number,Kilograms,not available
1996,Total Kill,Steers - Beef,Weight,,number,Kilograms,not available
1996,Total Kill,Bulls - Beef,Weight,,number,Kilograms,not available
1996,Total Kill,Total Adult Cattle - Beef,Weight,,number,Kilograms,not available
1996,Total Kill,Calves,Weight,,number,Kilograms,not available
1996,Total Kill,Vealers,Weight,,number,Kilograms,not available
1996,Total Kill,Calves and Vealers,Weight,,number,Kilograms,not available
1996,Total Kill,Heifers,Weight,,number,Kilograms,not available
1996,Total Kill,Cows,Weight,,number,Kilograms,not available
1996,Total Kill,Steers,Weight,,number,Kilograms,not available
1996,Total Kill,Bulls,Weight,,number,Kilograms,not available
1996,Total Kill,Total Adult Cattle,Weight,,number,Kilograms,not available
1996,Total Kill,Total All Cattle,Weight,,number,Kilograms,not available
1996,Total Kill,Total Goats,Weight,,number,Kilograms,not available
1996,Total Kill,Total Horses,Weight,,number,Kilograms,not available
1996,Total Kill,Pigs (under 50kg),Weight,,number,Kilograms,not available
1996,Total Kill,Pigs (50-64.9kg),Weight,,number,Kilograms,not available
